user_id,age,sex,occupation
7985,43,M,Writer
7986,43,M,Sales
7987,43,M,Executive
7988,19,M,Student
7989,36,M,Technician
7990,43,M,Programmer
7991,36,F,College
7992,53,M,Educator
7993,43,F,Artist
7994,43,M,Self-employed
7995,19,M,Unemployed
7996,53,M,Other
7997,36,F,College
7998,43,F,Educator
7999,68,F,Retired
8000,63,M,Executive
8001,68,F,Administrator
8002,36,F,Educator
8003,68,F,Homemaker
8004,43,F,Doctor
8005,74,M,Technician
8006,43,M,Writer
8007,68,M,Executive
8008,43,M,Lawyer
8009,43,F,Administrator
8010,68,M,Retired
8011,43,F,Sales
8012,63,M,Technician
8013,43,M,Educator
8014,53,M,Technician
8015,36,M,College
8016,53,M,Customer Service
8017,74,M,Doctor
8018,19,M,Student
8019,74,M,Technician
8020,53,M,Executive
8021,74,M,Educator
8022,19,M,Student
8023,43,M,Sales
8024,36,M,Student
8025,63,M,Programmer
8026,68,M,Retired
8027,43,M,Technician
8028,43,F,Educator
8029,68,M,Doctor
8030,43,M,Executive
8031,43,M,Writer
8032,36,M,College
8033,53,M,Technician
8034,53,M,Artist
8035,43,M,Educator
8036,53,M,Other
8037,43,M,Other
8038,68,F,Homemaker
8039,53,F,Administrator
8040,36,M,College
8041,68,M,Educator
8042,74,F,Retired
8043,19,M,Student
8044,63,M,Unemployed
8045,36,M,College
8046,53,M,Other
8047,68,M,Self-employed
8048,43,M,Administrator
8049,53,F,Executive
8050,36,M,College
8051,53,F,Administrator
8052,43,M,College
8053,63,M,Other
8054,36,M,College
8055,36,M,College
8056,74,F,Artist
8057,43,M,Technician
8058,53,M,Self-employed
8059,68,M,Educator
8060,43,M,Executive
8061,43,M,Other
8062,43,M,Executive
8063,36,M,College
8064,19,M,Unemployed
8065,74,M,Retired
8066,68,M,Self-employed
8067,43,F,Homemaker
8068,63,M,Doctor
8069,43,F,Programmer
8070,43,M,College
8071,53,M,Writer
8072,68,M,Sales
8073,63,F,Writer
8074,63,F,Artist
8075,36,F,Other
8076,43,F,Sales
8077,74,M,Sales
8078,63,F,Educator
8079,68,M,Self-employed
8080,43,F,Executive
8081,43,F,Writer
8082,19,M,Student
8083,43,M,Sales
8084,63,F,Other
8085,19,F,Other
8086,53,M,Educator
8087,19,M,Student
8088,68,M,Doctor
8089,68,F,Other
8090,53,F,Administrator
8091,53,M,Executive
8092,19,M,Student
8093,63,M,Lawyer
8094,43,M,Programmer
8095,68,M,Lawyer
8096,43,M,College
8097,53,M,Educator
8098,74,F,Educator
8099,53,M,Other
8100,19,M,Educator
8101,74,M,Educator
8102,36,M,College
8103,43,M,College
8104,53,M,Educator
8105,43,M,Doctor
8106,43,F,Doctor
8107,68,M,Self-employed
8108,53,F,Programmer
8109,74,M,Scientist
8110,53,F,Doctor
8111,63,M,Executive
8112,68,F,Programmer
8113,36,F,College
8114,36,M,College
8115,43,F,College
8116,36,M,College
8117,36,M,Other
8118,36,M,College
8119,19,M,Student
8120,43,M,Lawyer
8121,36,M,Technician
8122,19,M,Unemployed
8123,36,M,College
8124,36,M,College
8125,36,M,Other
8126,53,M,Sales
8127,43,M,Other
8128,68,M,Executive
8129,53,M,Technician
8130,53,M,Technician
8131,53,F,Writer
8132,74,M,Educator
8133,36,M,Other
8134,53,M,Artist
8135,74,M,Retired
8136,43,F,Technician
8137,36,M,Customer Service
8138,53,M,Writer
8139,36,F,Other
8140,43,F,Other
8141,43,M,Self-employed
8142,43,M,Lawyer
8143,53,M,Programmer
8144,63,M,Scientist
8145,43,M,Educator
8146,36,F,Writer
8147,43,M,Educator
8148,19,M,Student
8149,43,M,Self-employed
8150,68,M,Lawyer
8151,74,M,Retired
8152,63,F,Programmer
8153,43,M,Doctor
8154,36,M,Tradesman
8155,53,M,Technician
8156,36,M,College
8157,74,M,Retired
8158,43,M,Sales
8159,53,M,College
8160,19,M,Other
8161,74,M,Retired
8162,53,M,Programmer
8163,53,F,Other
8164,43,M,Other
8165,53,M,Administrator
8166,74,M,Sales
8167,36,M,College
8168,63,F,Educator
8169,43,M,Customer Service
8170,63,M,Other
8171,43,M,Other
8172,74,M,Sales
8173,19,F,Student
8174,36,M,Student
8175,68,M,Educator
8176,53,M,Tradesman
8177,19,F,Student
8178,36,F,College
8179,68,F,Administrator
8180,63,M,Sales
8181,68,F,Self-employed
8182,63,F,Sales
8183,36,M,College
8184,36,M,Other
8185,36,M,Student
8186,36,M,Artist
8187,36,F,Other
8188,36,F,Other
8189,43,M,Other
8190,36,F,College
8191,74,M,Retired
8192,36,M,College
8193,36,M,Self-employed
8194,43,M,Programmer
8195,19,F,Student
8196,36,M,Unemployed
8197,36,F,Administrator
8198,43,M,Programmer
8199,68,F,Sales
8200,36,F,Unemployed
8201,53,F,Artist
8202,19,F,Student
8203,36,M,Other
8204,53,M,Other
8205,43,M,Executive
8206,19,M,Student
8207,43,F,Doctor
8208,19,M,Student
8209,19,M,Other
8210,68,F,Self-employed
8211,53,M,Other
8212,36,M,Writer
8213,68,M,Retired
8214,68,M,Programmer
8215,43,M,College
8216,19,M,Unemployed
8217,53,F,Writer
8218,63,M,Sales
8219,43,F,Other
8220,43,M,Programmer
8221,43,M,Other
8222,43,F,College
8223,74,F,Educator
8224,36,M,College
8225,63,M,Technician
8226,36,M,Customer Service
8227,63,M,Self-employed
8228,36,F,Unemployed
8229,19,M,Student
8230,43,F,Scientist
8231,36,M,College
8232,43,F,Other
8233,19,M,Student
8234,43,M,Technician
8235,19,M,Student
8236,43,M,Programmer
8237,43,F,Educator
8238,53,F,Homemaker
8239,19,M,Student
8240,53,M,Educator
8241,74,M,Writer
8242,19,F,Student
8243,63,M,Programmer
8244,74,M,Administrator
8245,43,F,Executive
8246,63,M,Executive
8247,36,M,College
8248,43,M,Other
8249,53,M,Executive
8250,63,M,Technician
8251,63,M,Doctor
8252,36,M,College
8253,43,F,Other
8254,43,F,Educator
8255,43,F,Other
8256,43,F,Writer
8257,19,M,Student
8258,53,M,Technician
8259,43,M,Doctor
8260,68,F,Administrator
8261,74,M,Technician
8262,63,F,Educator
8263,43,M,Artist
8264,43,M,Programmer
8265,43,M,Customer Service
8266,43,F,Executive
8267,68,M,Sales
8268,43,M,Programmer
8269,63,M,Other
8270,63,F,Educator
8271,68,M,Lawyer
8272,43,M,Sales
8273,53,F,Administrator
8274,74,M,Educator
8275,19,M,Student
8276,19,M,Student
8277,53,F,Doctor
8278,43,F,College
8279,36,M,Student
8280,63,M,Programmer
8281,63,M,Customer Service
8282,36,M,College
8283,63,M,Artist
8284,19,M,Student
8285,19,M,Student
8286,43,M,Other
8287,63,M,Artist
8288,53,F,Programmer
8289,43,M,Customer Service
8290,36,M,Unemployed
8291,53,M,Sales
8292,36,F,Educator
8293,68,F,Other
8294,53,M,Customer Service
8295,53,F,Doctor
8296,63,F,Scientist
8297,36,F,College
8298,36,F,College
8299,74,F,Self-employed
8300,43,F,Writer
8301,43,M,Customer Service
8302,63,M,Technician
8303,43,M,Doctor
8304,63,F,Executive
8305,74,M,Retired
8306,68,F,Artist
8307,74,F,Retired
8308,53,F,Educator
8309,63,F,Other
8310,36,M,Educator
8311,68,M,Sales
8312,43,M,Other
8313,43,M,Doctor
8314,36,M,Artist
8315,74,M,Executive
8316,74,M,Retired
8317,63,F,Homemaker
8318,68,M,Technician
8319,68,M,Executive
8320,74,M,Doctor
8321,63,M,Lawyer
8322,68,M,Artist
8323,53,M,Tradesman
8324,43,M,Writer
8325,19,F,Student
8326,53,M,Technician
8327,74,M,Other
8328,19,M,Student
8329,68,F,Educator
8330,43,M,Other
8331,63,M,Educator
8332,68,M,Scientist
8333,74,F,Administrator
8334,74,M,Retired
8335,63,M,Lawyer
8336,43,F,Doctor
8337,74,M,Retired
8338,53,M,Technician
8339,36,F,Student
8340,74,M,Retired
8341,43,F,Programmer
8342,68,M,Programmer
8343,68,M,Technician
8344,63,M,Programmer
8345,68,M,Writer
8346,36,F,College
8347,43,M,Technician
8348,63,F,Self-employed
8349,63,F,Other
8350,63,M,Programmer
8351,43,F,College
8352,63,M,Other
8353,68,F,Doctor
8354,43,F,Educator
8355,74,M,Executive
8356,53,M,Other
8357,63,F,Homemaker
8358,74,M,Executive
8359,53,M,Executive
8360,68,F,Educator
8361,43,M,Executive
8362,74,F,Retired
8363,53,M,Administrator
8364,53,M,Technician
8365,36,F,College
8366,36,M,College
8367,36,M,Student
8368,74,M,Executive
8369,74,F,Scientist
8370,63,M,Executive
8371,74,M,Educator
8372,74,M,Sales
8373,68,M,Doctor
8374,74,F,Executive
8375,68,M,Technician
8376,53,M,Tradesman
8377,53,M,Technician
8378,63,M,Technician
8379,74,F,Administrator
8380,53,M,Artist
8381,74,M,Educator
8382,53,M,Administrator
8383,63,F,Educator
8384,43,M,Programmer
8385,53,M,Self-employed
8386,19,F,Student
8387,53,M,Educator
8388,68,M,Programmer
8389,43,M,Farmer
8390,36,M,College
8391,43,F,Other
8392,68,M,Retired
8393,53,F,Homemaker
8394,53,M,Lawyer
8395,63,F,Homemaker
8396,68,F,Self-employed
8397,53,F,Sales
8398,74,F,Doctor
8399,74,M,Retired
8400,68,M,Doctor
8401,74,M,Executive
8402,43,M,Sales
8403,68,M,Sales
8404,74,F,Homemaker
8405,68,M,Executive
8406,63,F,Self-employed
8407,43,F,Homemaker
8408,74,F,Retired
8409,53,M,Sales
8410,68,M,Educator
8411,53,F,Executive
8412,63,F,Executive
8413,63,M,Executive
8414,43,M,Sales
8415,68,F,Executive
8416,43,M,Educator
8417,53,M,Other
8418,43,M,Administrator
8419,36,M,Tradesman
8420,43,M,College
8421,53,F,Homemaker
8422,68,M,Retired
8423,43,F,Sales
8424,53,M,Technician
8425,63,F,Artist
8426,43,F,Other
8427,43,M,Technician
8428,74,M,Customer Service
8429,43,M,Self-employed
8430,43,F,Doctor
8431,68,M,Tradesman
8432,74,F,Administrator
8433,74,M,Retired
8434,53,M,Doctor
8435,53,M,Executive
8436,36,F,Other
8437,53,F,Lawyer
8438,43,M,Other
8439,53,M,Technician
8440,43,F,Self-employed
8441,43,M,College
8442,63,M,Technician
8443,36,M,College
8444,36,M,Executive
8445,68,M,Farmer
8446,74,F,Programmer
8447,53,M,Self-employed
8448,63,F,Educator
8449,53,F,Homemaker
8450,74,M,Executive
8451,53,F,Sales
8452,74,M,Retired
8453,74,F,Executive
8454,43,M,Educator
8455,43,M,Executive
8456,63,M,Executive
8457,63,M,Educator
8458,19,F,Student
8459,43,M,Other
8460,68,M,Executive
8461,53,M,Executive
8462,68,F,Homemaker
8463,63,F,Homemaker
8464,43,M,Technician
8465,53,F,Sales
8466,74,M,Other
8467,43,F,Sales
8468,63,M,Technician
8469,43,M,Artist
8470,43,M,College
8471,43,F,College
8472,43,M,College
8473,43,M,College
8474,43,M,College
8475,43,M,College
8476,43,M,Executive
8477,43,M,College
8478,53,M,Educator
8479,63,M,Technician
8480,68,M,Technician
8481,63,F,Doctor
8482,53,M,Technician
8483,53,F,Other
8484,63,F,College
8485,43,M,Other
8486,36,M,Executive
8487,43,M,Sales
8488,53,M,Doctor
8489,74,M,Retired
8490,63,M,Self-employed
8491,63,M,Programmer
8492,63,M,Executive
8493,43,M,Executive
8494,36,M,Other
8495,53,M,Executive
8496,43,M,Customer Service
8497,43,M,Other
8498,43,M,Executive
8499,68,M,Executive
8500,68,F,Educator
8501,36,M,College
8502,53,M,Educator
8503,43,M,Executive
8504,36,F,College
8505,68,M,Doctor
8506,43,M,Scientist
8507,19,M,Student
8508,68,M,Educator
8509,43,M,College
8510,53,M,Tradesman
8511,68,M,Retired
8512,43,M,Tradesman
8513,43,M,Programmer
8514,43,M,Programmer
8515,43,F,Tradesman
8516,68,M,Programmer
8517,63,M,Other
8518,68,M,Educator
8519,43,F,Educator
8520,36,F,Writer
8521,53,M,Sales
8522,68,F,Administrator
8523,74,M,Retired
8524,63,M,Customer Service
8525,53,M,Sales
8526,36,M,Programmer
8527,63,M,Executive
8528,63,F,Artist
8529,53,F,Homemaker
8530,43,M,Programmer
8531,53,M,Executive
8532,63,F,Artist
8533,63,M,Artist
8534,36,M,College
8535,36,F,College
8536,68,M,Educator
8537,68,F,Sales
8538,74,M,Tradesman
8539,68,M,Other
8540,74,M,Educator
8541,43,M,Scientist
8542,74,M,Retired
8543,53,M,Technician
8544,43,M,Executive
8545,43,M,Executive
8546,43,F,Sales
8547,43,M,College
8548,53,F,Administrator
8549,43,M,Customer Service
8550,43,M,Executive
8551,43,M,Executive
8552,63,F,Sales
8553,74,M,Educator
8554,74,M,Sales
8555,63,M,Programmer
8556,63,F,Doctor
8557,53,F,Homemaker
8558,43,M,Executive
8559,63,F,Artist
8560,74,F,Artist
8561,53,M,Technician
8562,36,M,Lawyer
8563,43,M,Technician
8564,74,F,Homemaker
8565,53,F,Educator
8566,74,M,Retired
8567,53,M,Scientist
8568,74,M,Other
8569,53,F,Homemaker
8570,36,M,Other
8571,63,F,Executive
8572,74,F,Retired
8573,43,F,Administrator
8574,68,F,Doctor
8575,74,F,Artist
8576,74,M,Retired
8577,53,M,Lawyer
8578,74,M,Retired
8579,53,M,Executive
8580,63,F,Doctor
8581,53,F,Customer Service
8582,63,F,Retired
8583,53,F,Other
8584,63,M,Educator
8585,74,M,Retired
8586,74,F,Retired
8587,53,F,Other
8588,53,F,Doctor
8589,74,M,Retired
8590,68,M,Executive
8591,43,M,Programmer
8592,43,F,Homemaker
8593,43,M,Executive
8594,43,M,Educator
8595,74,M,Executive
8596,43,M,College
8597,36,F,Unemployed
8598,74,M,Technician
8599,36,M,Student
8600,63,F,Doctor
8601,43,M,Scientist
8602,36,M,Other
8603,63,M,Retired
8604,53,F,Writer
8605,53,M,Customer Service
8606,53,M,Technician
8607,43,M,Other
8608,43,M,Technician
8609,63,M,Other
8610,74,F,Sales
8611,53,M,Technician
8612,53,M,Sales
8613,63,M,Self-employed
8614,68,M,Doctor
8615,53,M,Executive
8616,36,M,Technician
8617,43,M,Executive
8618,68,M,Executive
8619,53,M,Scientist
8620,63,F,Educator
8621,43,M,Lawyer
8622,43,F,Educator
8623,53,M,Executive
8624,74,F,Educator
8625,63,M,Scientist
8626,43,M,Writer
8627,53,M,Executive
8628,74,F,Retired
8629,43,M,Other
8630,36,M,College
8631,36,M,Educator
8632,68,M,Executive
8633,74,M,Self-employed
8634,53,M,Executive
8635,36,M,College
8636,68,M,Executive
8637,68,F,Other
8638,43,M,Technician
8639,43,M,Programmer
8640,43,M,Sales
8641,53,M,Self-employed
8642,63,M,Programmer
8643,43,M,Technician
8644,43,M,Other
8645,53,M,Executive
8646,68,M,Executive
8647,74,F,Other
8648,43,F,Educator
8649,68,F,Programmer
8650,63,M,Executive
8651,43,M,Administrator
8652,63,F,Administrator
8653,53,M,Educator
8654,43,M,Executive
8655,43,M,Executive
8656,53,M,Executive
8657,63,F,Scientist
8658,36,F,College
8659,53,M,Programmer
8660,36,M,College
8661,36,M,Other
8662,53,F,Doctor
8663,74,M,Educator
8664,53,F,Other
8665,53,M,Executive
8666,74,M,Educator
8667,43,M,Educator
8668,43,F,Artist
8669,43,M,Lawyer
8670,36,F,Customer Service
8671,68,F,Educator
8672,74,M,Other
8673,53,F,Homemaker
8674,74,M,Educator
8675,53,M,Other
8676,36,M,Programmer
8677,53,F,Writer
8678,43,M,Sales
8679,43,F,Doctor
8680,53,M,Programmer
8681,43,M,Doctor
8682,43,M,Other
8683,63,M,Technician
8684,36,M,Scientist
8685,43,M,Executive
8686,63,M,Technician
8687,53,F,Lawyer
8688,43,M,Technician
8689,43,M,Self-employed
8690,63,M,Executive
8691,74,M,Sales
8692,53,M,Writer
8693,43,M,Executive
8694,53,F,Homemaker
8695,53,M,Executive
8696,74,M,Retired
8697,19,F,Student
8698,43,M,Executive
8699,53,M,Sales
8700,74,M,Technician
8701,74,M,Retired
8702,43,M,Technician
8703,43,F,College
8704,53,M,Executive
8705,53,M,Lawyer
8706,63,M,Self-employed
8707,53,F,Doctor
8708,43,F,College
8709,63,M,Other
8710,53,M,Doctor
8711,53,F,Programmer
8712,53,M,Executive
8713,53,M,Executive
8714,43,M,College
8715,53,M,Tradesman
8716,74,M,Writer
8717,53,F,Executive
8718,43,M,Doctor
8719,36,F,College
8720,43,M,Programmer
8721,43,F,College
8722,36,M,College
8723,53,M,Executive
8724,36,F,Other
8725,63,M,Executive
8726,43,M,Other
8727,19,M,Student
8728,43,M,Technician
8729,43,M,Programmer
8730,43,M,Executive
8731,36,M,College
8732,36,F,College
8733,74,M,Retired
8734,36,M,College
8735,53,M,Lawyer
8736,43,M,Executive
8737,68,F,Technician
8738,43,F,Artist
8739,74,F,Retired
8740,43,M,Executive
8741,63,M,Educator
8742,63,M,Doctor
8743,53,M,Lawyer
8744,74,M,Retired
8745,43,M,Educator
8746,43,F,Educator
8747,74,M,Retired
8748,43,M,Executive
8749,43,F,Other
8750,53,M,Technician
8751,43,F,College
8752,36,F,Unemployed
8753,43,M,Executive
8754,36,M,College
8755,68,F,College
8756,68,F,College
8757,43,M,College
8758,43,F,College
8759,43,M,Programmer
8760,53,M,Other
8761,63,M,Sales
8762,53,M,Executive
8763,43,F,Homemaker
8764,63,F,Artist
8765,53,M,Executive
8766,63,M,Lawyer
8767,43,M,Lawyer
8768,53,M,Programmer
8769,68,M,Executive
8770,53,M,Lawyer
8771,53,M,Executive
8772,63,M,Technician
8773,63,M,Technician
8774,36,F,College
8775,43,M,Executive
8776,63,M,Programmer
8777,43,M,Administrator
8778,68,F,Artist
8779,53,F,Executive
8780,63,M,Technician
8781,43,M,Sales
8782,43,M,Technician
8783,43,M,Sales
8784,36,M,Technician
8785,53,F,Educator
8786,68,M,Sales
8787,36,F,College
8788,43,M,College
8789,43,M,Programmer
8790,43,F,Scientist
8791,43,F,Self-employed
8792,43,M,Scientist
8793,68,F,Writer
8794,68,M,Programmer
8795,53,M,Executive
8796,36,M,College
8797,43,M,Artist
8798,74,M,Farmer
8799,43,M,Executive
8800,74,M,Other
8801,53,M,Doctor
8802,68,M,Self-employed
8803,36,F,College
8804,43,M,Executive
8805,68,M,Executive
8806,63,M,Executive
8807,43,M,Other
8808,43,M,Technician
8809,43,M,Executive
8810,53,M,Educator
8811,36,M,Educator
8812,53,M,Technician
8813,53,M,Artist
8814,43,M,Educator
8815,36,F,College
8816,43,M,Sales
8817,36,M,College
8818,74,M,Retired
8819,53,M,Executive
8820,43,M,Technician
8821,53,M,College
8822,36,F,College
8823,63,M,Technician
8824,68,M,Writer
8825,74,M,Retired
8826,43,M,College
8827,43,M,College
8828,74,M,Educator
8829,36,M,College
8830,43,M,Writer
8831,74,M,Executive
8832,36,M,College
8833,53,M,Executive
8834,43,M,Artist
8835,68,M,Retired
8836,43,M,Sales
8837,43,F,Executive
8838,53,M,Writer
8839,36,M,Other
8840,36,F,College
8841,43,F,Administrator
8842,53,M,Writer
8843,43,M,Executive
8844,53,F,Other
8845,74,M,Unemployed
8846,19,M,Student
8847,53,F,Lawyer
8848,74,M,Self-employed
8849,43,M,Executive
8850,19,F,Student
8851,43,M,Unemployed
8852,43,M,Technician
8853,43,M,Writer
8854,53,M,Executive
8855,53,M,Technician
8856,43,M,Executive
8857,53,M,Programmer
8858,43,M,Programmer
8859,63,M,Sales
8860,53,F,Other
8861,36,M,Writer
8862,68,M,Executive
8863,43,M,College
8864,36,M,College
8865,43,F,Writer
8866,53,M,Programmer
8867,43,M,Technician
8868,36,M,College
8869,63,M,Writer
8870,53,M,Executive
8871,43,M,Other
8872,43,M,Technician
8873,43,M,Scientist
8874,53,M,Educator
8875,53,M,Writer
8876,43,M,Programmer
8877,36,M,Other
8878,36,M,Educator
8879,43,M,Technician
8880,43,M,Other
8881,68,M,Programmer
8882,53,M,Technician
8883,43,F,College
8884,43,M,Writer
8885,43,M,College
8886,36,F,College
8887,36,M,College
8888,43,M,Other
8889,63,M,Lawyer
8890,36,M,Writer
8891,43,F,Executive
8892,43,M,Programmer
8893,19,M,Educator
8894,36,F,College
8895,43,M,College
8896,53,M,Lawyer
8897,43,M,Other
8898,19,F,Student
8899,36,M,Educator
8900,53,M,Technician
8901,43,M,Scientist
8902,63,M,Executive
8903,43,F,Artist
8904,53,F,Administrator
8905,43,F,Doctor
8906,43,M,Executive
8907,63,M,Technician
8908,53,M,Programmer
8909,68,M,Technician
8910,68,M,Tradesman
8911,43,F,Sales
8912,43,M,Writer
8913,36,F,College
8914,53,F,Writer
8915,43,M,Artist
8916,43,M,Technician
8917,53,M,Educator
8918,68,F,Writer
8919,36,M,College
8920,36,M,Programmer
8921,43,F,Programmer
8922,36,M,Writer
8923,36,M,Writer
8924,68,F,Administrator
8925,36,F,Educator
8926,36,M,College
8927,43,M,Administrator
8928,43,M,Sales
8929,53,M,Administrator
8930,53,M,Executive
8931,36,F,College
8932,43,M,College
8933,43,M,Educator
8934,36,M,College
8935,43,M,Lawyer
8936,36,M,Sales
8937,43,M,Customer Service
8938,36,M,College
8939,53,M,Sales
8940,36,M,Programmer
8941,43,M,Technician
8942,43,M,Programmer
8943,43,M,Self-employed
8944,43,M,College
8945,53,M,Technician
8946,53,M,Unemployed
8947,53,F,Customer Service
8948,36,M,Artist
8949,43,M,Executive
8950,19,M,Unemployed
8951,43,F,College
8952,36,F,College
8953,53,F,Writer
8954,43,M,College
8955,43,M,Executive
8956,63,M,Artist
8957,43,M,Other
8958,43,M,Programmer
8959,36,M,Technician
8960,43,M,Artist
8961,68,M,Educator
8962,43,M,Technician
8963,53,M,Programmer
8964,36,F,College
8965,43,F,College
8966,36,F,Artist
8967,43,M,Programmer
8968,43,M,Artist
8969,36,M,Artist
8970,68,M,Technician
8971,36,M,College
8972,43,M,Programmer
8973,53,M,Lawyer
8974,53,F,Writer
8975,43,M,Other
8976,36,F,College
8977,36,F,College
8978,43,F,Other
8979,43,F,Scientist
8980,43,M,Other
8981,53,M,Programmer
8982,68,F,Educator
8983,53,M,Programmer
8984,36,F,College
8985,53,F,Technician
8986,53,M,Self-employed
8987,43,F,Other
8988,36,M,Sales
8989,43,M,Technician
8990,36,M,Other
8991,53,F,Sales
8992,43,M,College
8993,43,M,Writer
8994,36,M,Artist
8995,53,M,Sales
8996,43,M,Programmer
8997,36,M,College
8998,43,M,Executive
8999,53,M,Technician
9000,36,M,College
9001,68,M,Technician
9002,53,M,Administrator
9003,36,F,College
9004,43,M,Technician
9005,53,F,College
9006,43,F,College
9007,43,M,Other
9008,36,F,Other
9009,43,M,Executive
9010,36,M,College
9011,43,M,College
9012,43,M,College
9013,36,F,College
9014,36,M,College
9015,53,M,Lawyer
9016,36,M,Writer
9017,36,F,College
9018,53,M,Writer
9019,53,M,Artist
9020,63,M,Executive
9021,63,M,Doctor
9022,43,M,College
9023,36,M,College
9024,43,M,College
9025,36,M,College
9026,43,M,College
9027,36,M,College
9028,36,F,Doctor
9029,53,M,Programmer
9030,53,M,Programmer
9031,68,M,Educator
9032,36,M,College
9033,36,M,Unemployed
9034,53,M,Customer Service
9035,43,M,Scientist
9036,36,M,Other
9037,53,F,Self-employed
9038,43,F,Educator
9039,43,M,Executive
9040,43,M,College
9041,36,M,College
9042,63,M,Lawyer
9043,36,M,Scientist
9044,36,F,College
9045,43,M,Technician
9046,36,M,College
9047,53,M,Other
9048,36,M,College
9049,53,F,Administrator
9050,43,M,Programmer
9051,43,M,Educator
9052,43,M,Programmer
9053,63,M,Technician
9054,53,M,Executive
9055,74,M,Doctor
9056,36,M,Programmer
9057,53,F,Homemaker
9058,53,M,Other
9059,68,M,Programmer
9060,53,F,Executive
9061,63,F,Scientist
9062,43,M,Technician
9063,43,F,Executive
9064,53,M,Technician
9065,53,F,Other
9066,36,F,College
9067,36,M,College
9068,19,M,Student
9069,36,M,College
9070,53,M,Educator
9071,36,M,College
9072,43,M,Other
9073,36,M,College
9074,36,F,Educator
9075,43,F,Executive
9076,74,M,Retired
9077,43,F,Artist
9078,53,F,Artist
9079,68,F,Administrator
9080,43,M,Farmer
9081,43,M,College
9082,74,M,Educator
9083,36,M,Artist
9084,53,M,Self-employed
9085,63,M,Educator
9086,19,M,College
9087,43,F,College
9088,36,M,Artist
9089,68,F,Other
9090,53,M,Programmer
9091,36,M,Technician
9092,53,M,Programmer
9093,43,F,Administrator
9094,36,M,College
9095,43,F,Administrator
9096,43,M,Tradesman
9097,43,F,Programmer
9098,36,M,Programmer
9099,53,M,Other
9100,53,F,Educator
9101,63,M,Artist
9102,36,M,College
9103,36,M,College
9104,53,M,Technician
9105,36,F,College
9106,36,M,College
9107,43,F,Other
9108,53,F,Homemaker
9109,36,M,College
9110,36,F,College
9111,43,M,Educator
9112,68,M,Educator
9113,43,M,Other
9114,43,M,Other
9115,43,F,Lawyer
9116,53,M,Technician
9117,36,M,College
9118,53,F,Educator
9119,43,F,Educator
9120,43,M,Writer
9121,43,M,Executive
9122,53,F,Doctor
9123,68,F,Other
9124,43,M,Self-employed
9125,43,M,College
9126,36,M,Programmer
9127,19,F,Educator
9128,43,F,College
9129,63,M,Self-employed
9130,43,M,Artist
9131,43,F,Other
9132,53,M,Scientist
9133,63,F,Writer
9134,53,M,Other
9135,43,F,Administrator
9136,63,F,Administrator
9137,43,F,Customer Service
9138,43,M,College
9139,43,M,Technician
9140,43,F,Doctor
9141,36,M,Scientist
9142,43,M,Programmer
9143,43,M,Writer
9144,36,M,Technician
9145,53,M,Programmer
9146,43,M,Other
9147,43,M,Technician
9148,68,M,Doctor
9149,43,F,Lawyer
9150,43,M,Other
9151,36,M,College
9152,36,M,Programmer
9153,43,M,Student
9154,36,M,Customer Service
9155,53,M,Technician
9156,43,M,Programmer
9157,53,M,Other
9158,43,M,Other
9159,63,M,Educator
9160,36,M,College
9161,43,M,Artist
9162,43,F,Executive
9163,43,M,Artist
9164,43,M,Programmer
9165,43,M,Executive
9166,43,M,Artist
9167,43,F,Other
9168,36,M,Artist
9169,43,M,Executive
9170,43,M,Executive
9171,43,F,Artist
9172,53,M,Executive
9173,36,M,College
9174,36,M,College
9175,43,M,Scientist
9176,43,F,College
9177,43,M,Lawyer
9178,53,M,Technician
9179,74,M,Retired
9180,43,F,College
9181,43,M,Sales
9182,43,M,Writer
9183,68,F,Self-employed
9184,43,F,Executive
9185,36,M,College
9186,43,M,Other
9187,43,M,Sales
9188,36,M,Writer
9189,36,M,College
9190,43,F,Administrator
9191,43,F,Other
9192,36,M,College
9193,43,F,College
9194,43,F,College
9195,43,M,Executive
9196,53,M,Executive
9197,43,M,Programmer
9198,43,M,Scientist
9199,43,F,Scientist
9200,43,M,Technician
9201,43,M,Executive
9202,43,M,Educator
9203,36,M,Scientist
9204,36,M,Programmer
9205,53,M,Executive
9206,36,M,College
9207,43,M,Artist
9208,53,F,Customer Service
9209,68,M,Other
9210,43,M,Other
9211,68,F,Administrator
9212,36,M,Programmer
9213,43,M,Programmer
9214,36,F,Sales
9215,53,M,Self-employed
9216,43,M,Technician
9217,43,F,Doctor
9218,53,F,Customer Service
9219,36,F,Writer
9220,43,M,Sales
9221,43,M,Programmer
9222,43,M,Programmer
9223,68,M,Executive
9224,43,F,Tradesman
9225,36,M,Executive
9226,68,M,Educator
9227,53,M,Programmer
9228,74,M,Retired
9229,43,M,Self-employed
9230,19,M,Technician
9231,43,M,Programmer
9232,36,M,College
9233,43,M,Other
9234,43,M,Scientist
9235,36,M,College
9236,36,F,College
9237,36,F,Sales
9238,43,M,Programmer
9239,36,M,Other
9240,43,F,Educator
9241,63,M,Executive
9242,36,F,College
9243,53,M,Other
9244,63,M,Self-employed
9245,53,F,Self-employed
9246,36,M,Writer
9247,53,M,Executive
9248,43,M,Sales
9249,43,M,Other
9250,63,F,Other
9251,68,M,Self-employed
9252,43,F,Technician
9253,43,F,Educator
9254,74,F,Executive
9255,68,F,Retired
9256,53,M,Educator
9257,53,F,Other
